user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
44246,France,40,2019-02-08,Premium Individual,Active,5,1,No,No,5,6.3,Hip-Hop,AI DJ,Lyrics Translation,Tablet,5,14
44247,USA,24,2025-07-16,Premium Family,Active,0,0,Yes,No,5,15.39,K-Pop,AI DJ,Lyrics Translation,Tablet,8,6
44248,Brazil,30,2021-07-20,Free,Active,0,0,No,No,3,7.78,Rock,Playlists,Mood-based Auto Playlists,Smart Speaker,7,14
44249,India,55,2020-09-25,Free,Active,0,0,No,No,3,10.79,K-Pop,Discover Weekly,Better AI Recommendations,Car System,12,12
44250,Spain,29,2018-06-11,Student,Inactive,4,1,No,No,5,9.96,Indie,Offline Mode,HiFi Audio,Smart Speaker,9,11
44251,Brazil,17,2019-03-28,Premium Individual,Active,1,0,Yes,No,5,14.68,Jazz,Discover Weekly,Lyrics Translation,Car System,10,18
44252,USA,26,2020-06-30,Premium Duo,Active,0,0,No,No,4,9.39,Classical,Offline Mode,Concert Alerts,Tablet,9,11
44253,Canada,39,2023-03-04,Student,Active,0,0,Yes,No,5,9.45,Classical,Daily Mix,Social Listening,Car System,7,8
44254,UK,46,2025-12-28,Free,Active,0,0,No,No,4,13.7,Rock,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,7
44255,Indonesia,49,2023-01-15,Premium Individual,Active,2,0,Yes,No,3,7.02,K-Pop,Daily Mix,Concert Alerts,Tablet,10,9
44256,USA,32,2019-07-13,Free,Active,5,1,No,No,4,11.74,Rock,Podcasts,Lyrics Translation,Mobile,2,14
44257,Spain,57,2020-09-16,Free,Active,0,0,No,No,5,8.87,Pop,Playlists,Lyrics Translation,Desktop,7,16
44258,UK,48,2018-10-18,Free,Active,1,0,No,No,5,4.76,Indie,Playlists,Lyrics Translation,Smart Speaker,4,14
44259,UK,19,2021-10-19,Premium Individual,Active,1,0,No,No,4,4.55,K-Pop,Playlists,Better AI Recommendations,Smart Speaker,7,11
44260,France,38,2024-11-09,Premium Individual,Active,2,0,Yes,No,1,8.56,Country,AI DJ,Mood-based Auto Playlists,Desktop,7,11
44261,UK,29,2020-02-15,Student,Active,0,0,Yes,Yes,4,9.67,K-Pop,AI DJ,Social Listening,Car System,8,7
44262,Germany,53,2024-08-01,Premium Family,Active,0,0,No,No,3,11.76,Latin,Playlists,Mood-based Auto Playlists,Mobile,6,9
44263,India,24,2019-03-18,Free,Inactive,6,1,No,No,4,14.09,Electronic,Daily Mix,Social Listening,Tablet,4,9
44264,Italy,47,2025-06-20,Free,Inactive,9,1,No,No,5,9.14,Rock,Podcasts,HiFi Audio,Car System,7,13
44265,Spain,60,2023-07-03,Premium Individual,Active,2,0,No,No,2,4.26,Pop,Daily Mix,Concert Alerts,Desktop,5,14
44266,India,44,2023-08-28,Premium Individual,Active,1,0,Yes,No,1,17.99,Hip-Hop,Lyrics,Social Listening,Desktop,5,10
44267,Indonesia,37,2022-09-09,Premium Individual,Active,1,0,Yes,Yes,3,9.1,R&B,Discover Weekly,Social Listening,Mobile,11,8
44268,Canada,32,2020-10-19,Free,Active,2,0,No,No,5,5.81,Hip-Hop,Lyrics,Lyrics Translation,Smart Speaker,10,8
44269,France,41,2024-10-19,Free,Active,1,0,No,No,3,6.0,Rock,Radio,Mood-based Auto Playlists,Desktop,4,14
44270,France,52,2020-06-23,Free,Active,0,0,No,No,4,11.57,Electronic,Discover Weekly,Lyrics Translation,Mobile,6,8
44271,Mexico,56,2020-07-25,Free,Active,1,0,Yes,No,4,13.73,Rock,Lyrics,Lyrics Translation,Tablet,12,13
44272,India,21,2023-03-26,Premium Family,Inactive,4,1,No,No,5,10.78,Country,AI DJ,HiFi Audio,Smart Speaker,5,14
44273,Australia,60,2024-02-16,Free,Active,2,0,No,No,3,7.87,K-Pop,Podcasts,Better AI Recommendations,Tablet,8,11
44274,USA,27,2022-01-25,Free,Active,1,0,Yes,No,4,15.75,Bollywood,Offline Mode,Social Listening,Smart Speaker,5,13
44275,Indonesia,22,2020-08-14,Premium Individual,Active,0,0,Yes,No,2,8.4,R&B,AI DJ,Social Listening,Car System,5,12
44276,Indonesia,20,2022-03-08,Free,Active,3,1,Yes,No,5,12.21,Rock,AI DJ,Concert Alerts,Smart Speaker,7,8
44277,Brazil,58,2020-12-01,Student,Active,3,1,No,No,5,5.4,Indie,Daily Mix,Better AI Recommendations,Tablet,12,12
44278,Canada,30,2021-08-05,Free,Inactive,3,1,Yes,No,4,16.13,Country,Lyrics,Lyrics Translation,Desktop,6,17
44279,UK,30,2023-10-20,Free,Active,1,0,No,No,3,8.38,Indie,Lyrics,Mood-based Auto Playlists,Mobile,7,10
44280,USA,31,2025-08-16,Free,Inactive,6,1,No,No,4,7.22,Bollywood,Playlists,Mood-based Auto Playlists,Car System,9,12
44281,Brazil,46,2022-02-27,Premium Individual,Active,0,0,No,No,4,8.54,Hip-Hop,Offline Mode,Lyrics Translation,Mobile,5,10
44282,Australia,47,2025-08-25,Free,Inactive,5,1,No,No,4,5.72,Jazz,Radio,Mood-based Auto Playlists,Tablet,8,8
44283,UK,56,2026-02-25,Free,Active,0,0,No,No,4,13.33,Classical,Radio,Concert Alerts,Smart Speaker,7,9
44284,Spain,42,2023-06-14,Premium Individual,Active,2,0,Yes,No,2,10.6,Electronic,Daily Mix,Better AI Recommendations,Car System,9,10
44285,Australia,25,2025-07-14,Premium Individual,Active,0,0,No,No,5,5.58,R&B,Playlists,HiFi Audio,Desktop,11,10
44286,France,58,2026-01-18,Free,Active,2,0,No,No,3,14.41,Classical,AI DJ,Mood-based Auto Playlists,Smart Speaker,7,11
44287,Brazil,53,2022-12-18,Premium Individual,Active,0,0,No,No,4,8.62,K-Pop,Daily Mix,Social Listening,Car System,7,13
44288,India,41,2024-10-02,Free,Inactive,3,1,No,No,5,15.2,Bollywood,Lyrics,Social Listening,Desktop,10,13
44289,Italy,17,2019-04-20,Premium Individual,Active,0,0,Yes,No,3,5.91,Hip-Hop,Podcasts,Better AI Recommendations,Desktop,6,12
44290,Italy,26,2025-04-30,Free,Active,4,1,No,No,5,3.54,Rock,Podcasts,Better AI Recommendations,Desktop,12,10
44291,Mexico,34,2021-04-27,Student,Active,0,0,No,No,3,15.72,Rock,Offline Mode,Mood-based Auto Playlists,Smart Speaker,6,9
44292,India,52,2023-12-18,Premium Individual,Active,2,0,Yes,No,1,6.03,Electronic,Lyrics,Lyrics Translation,Smart Speaker,7,14
44293,Canada,59,2025-11-15,Free,Active,0,0,No,No,3,2.43,K-Pop,Lyrics,Social Listening,Desktop,11,18
44294,Australia,30,2018-08-16,Premium Duo,Active,0,0,Yes,No,3,3.82,Rock,Daily Mix,Lyrics Translation,Car System,5,11
44295,Mexico,16,2022-12-26,Free,Active,1,0,No,No,4,12.77,Pop,Offline Mode,HiFi Audio,Tablet,6,12
44296,Mexico,42,2022-11-06,Premium Individual,Active,0,0,No,No,3,17.42,Electronic,Podcasts,Social Listening,Mobile,10,9
44297,India,20,2018-01-20,Premium Individual,Active,0,0,No,No,3,12.22,Hip-Hop,Podcasts,HiFi Audio,Tablet,7,9
44298,Australia,19,2018-09-17,Student,Active,0,0,No,No,2,4.67,K-Pop,Offline Mode,Social Listening,Car System,5,6
44299,India,19,2021-03-04,Free,Active,9,1,Yes,No,4,8.69,Indie,Lyrics,Better AI Recommendations,Smart Speaker,6,6
44300,USA,56,2023-08-10,Premium Individual,Active,0,0,No,No,5,16.37,Hip-Hop,Radio,HiFi Audio,Tablet,3,13
44301,Mexico,56,2023-08-01,Free,Active,0,0,No,No,5,15.79,Bollywood,Playlists,HiFi Audio,Car System,10,9
44302,India,23,2020-11-04,Free,Active,2,0,No,No,4,7.89,Country,Radio,Better AI Recommendations,Tablet,9,18
44303,UK,58,2018-02-28,Free,Inactive,3,1,Yes,No,5,4.85,Indie,Lyrics,Better AI Recommendations,Car System,5,12
44304,India,29,2020-07-10,Student,Active,0,0,No,No,4,6.12,Country,Lyrics,HiFi Audio,Smart Speaker,8,8
44305,Indonesia,33,2025-12-05,Free,Active,2,0,No,No,4,14.79,Country,Podcasts,Lyrics Translation,Desktop,8,16
44306,Spain,57,2025-11-09,Free,Active,1,0,No,No,4,6.96,Latin,Radio,HiFi Audio,Car System,11,8
44307,USA,46,2019-02-05,Free,Active,0,0,No,No,5,14.05,R&B,Daily Mix,Better AI Recommendations,Mobile,7,8
44308,USA,35,2020-12-09,Premium Family,Active,2,0,Yes,No,4,11.2,Rock,Playlists,Mood-based Auto Playlists,Tablet,8,8
44309,Germany,38,2019-06-03,Student,Active,2,0,No,No,4,14.41,Jazz,Playlists,HiFi Audio,Desktop,11,7
44310,India,56,2021-01-26,Premium Duo,Active,1,0,No,No,1,2.58,Jazz,Playlists,Social Listening,Smart Speaker,4,12
44311,USA,19,2018-05-02,Premium Individual,Active,2,0,No,No,5,11.84,K-Pop,Radio,Social Listening,Desktop,7,13
44312,UK,48,2023-08-20,Free,Inactive,3,1,No,No,4,13.24,K-Pop,Lyrics,Better AI Recommendations,Mobile,6,12
44313,Germany,28,2021-12-11,Premium Individual,Active,1,0,Yes,Yes,3,0.88,R&B,Daily Mix,HiFi Audio,Desktop,7,5
44314,Canada,39,2022-08-26,Student,Active,2,0,No,No,1,11.69,Classical,Playlists,HiFi Audio,Smart Speaker,9,11
44315,USA,28,2021-08-22,Premium Individual,Active,2,0,No,No,5,10.38,Hip-Hop,Discover Weekly,Better AI Recommendations,Smart Speaker,9,12
44316,Brazil,54,2019-07-16,Free,Inactive,3,1,Yes,No,4,12.43,Bollywood,Offline Mode,Concert Alerts,Tablet,10,18
44317,Italy,22,2020-12-08,Free,Active,0,0,No,No,5,11.19,Rock,Lyrics,Social Listening,Mobile,5,7
44318,France,34,2021-03-12,Free,Inactive,3,1,Yes,No,4,9.27,R&B,Offline Mode,HiFi Audio,Car System,6,13
44319,France,33,2025-08-22,Premium Family,Inactive,6,1,No,No,5,12.26,Country,Daily Mix,Better AI Recommendations,Mobile,6,7
44320,France,32,2021-04-11,Free,Active,0,0,No,No,4,4.11,R&B,Podcasts,Lyrics Translation,Mobile,7,18
44321,Australia,58,2024-02-27,Premium Individual,Inactive,4,1,Yes,No,3,12.4,Pop,Podcasts,Better AI Recommendations,Mobile,4,15
44322,Canada,39,2021-01-26,Free,Active,2,0,No,No,1,14.11,Latin,Radio,Concert Alerts,Mobile,8,10
44323,Italy,41,2023-02-23,Premium Individual,Active,2,0,No,No,3,11.48,R&B,Discover Weekly,Concert Alerts,Desktop,7,15
44324,UK,55,2020-05-11,Student,Active,2,0,No,No,3,6.15,Latin,Daily Mix,Mood-based Auto Playlists,Desktop,13,11
44325,Italy,19,2024-12-12,Premium Individual,Active,0,0,No,No,5,8.87,Bollywood,Daily Mix,Lyrics Translation,Smart Speaker,15,12
44326,Spain,40,2020-09-23,Premium Individual,Inactive,3,1,Yes,Yes,4,13.8,K-Pop,Radio,Concert Alerts,Mobile,12,9
44327,Canada,30,2024-10-10,Free,Inactive,4,1,Yes,Yes,4,9.85,Classical,Playlists,Concert Alerts,Car System,8,13
44328,Brazil,31,2018-03-28,Free,Active,1,0,No,No,5,5.81,Latin,Discover Weekly,Better AI Recommendations,Tablet,4,11
44329,Indonesia,29,2023-01-28,Free,Inactive,3,1,Yes,No,4,11.38,Country,Playlists,Social Listening,Tablet,12,13
44330,Germany,17,2018-06-13,Free,Active,2,0,No,No,4,12.98,Country,Radio,HiFi Audio,Tablet,4,8
44331,Mexico,48,2019-02-08,Free,Inactive,7,1,Yes,No,3,13.24,Hip-Hop,Radio,Better AI Recommendations,Car System,4,10
44332,Indonesia,26,2019-12-01,Premium Family,Active,0,0,No,No,2,13.09,Country,Daily Mix,Social Listening,Mobile,4,7
44333,UK,47,2022-01-06,Free,Active,1,0,Yes,Yes,3,16.47,Hip-Hop,Podcasts,HiFi Audio,Mobile,9,10
44334,Canada,22,2020-04-04,Free,Active,0,0,Yes,No,3,6.86,Pop,Offline Mode,Lyrics Translation,Desktop,8,10
44335,Brazil,52,2022-01-03,Premium Individual,Active,1,0,No,No,5,7.6,Latin,Playlists,Concert Alerts,Mobile,12,10
44336,Australia,25,2019-01-28,Premium Individual,Active,5,1,Yes,No,4,14.25,Country,Playlists,Concert Alerts,Car System,6,8
44337,Australia,21,2025-04-22,Premium Individual,Active,1,0,Yes,Yes,2,11.41,Country,Podcasts,Mood-based Auto Playlists,Smart Speaker,8,14
44338,Italy,41,2022-08-03,Premium Individual,Active,4,1,No,No,3,5.86,Pop,Playlists,Social Listening,Mobile,9,12
44339,Italy,19,2020-11-28,Premium Family,Active,0,0,No,No,3,3.8,K-Pop,Radio,Mood-based Auto Playlists,Car System,13,9
44340,USA,25,2020-07-18,Premium Family,Active,0,0,No,No,2,15.08,Electronic,Discover Weekly,Social Listening,Mobile,10,7
44341,USA,47,2019-09-29,Free,Active,0,0,Yes,No,5,14.39,Electronic,Playlists,Lyrics Translation,Tablet,8,6
44342,USA,43,2020-05-09,Free,Active,1,0,No,No,2,0.0,Indie,Podcasts,Concert Alerts,Smart Speaker,7,5
44343,Spain,49,2023-12-13,Premium Duo,Active,0,0,Yes,Yes,3,12.85,Classical,Daily Mix,Concert Alerts,Car System,6,7
44344,France,23,2025-04-22,Free,Active,0,0,No,No,5,10.35,Rock,Discover Weekly,HiFi Audio,Desktop,8,7
44345,India,57,2021-02-13,Premium Duo,Active,0,0,Yes,No,3,9.97,Latin,Offline Mode,Better AI Recommendations,Smart Speaker,9,11
44346,Canada,57,2020-04-08,Premium Duo,Active,0,0,No,No,5,5.2,Jazz,Offline Mode,Better AI Recommendations,Car System,6,11
44347,Canada,28,2019-10-01,Free,Active,1,0,No,No,5,7.6,Latin,Daily Mix,Lyrics Translation,Car System,5,11
44348,Spain,35,2023-05-01,Free,Active,0,0,Yes,No,3,9.04,Pop,Discover Weekly,Concert Alerts,Car System,12,15
44349,Australia,44,2019-10-24,Student,Active,0,0,Yes,No,3,13.74,Bollywood,Radio,Social Listening,Car System,7,10
44350,France,52,2021-03-17,Premium Individual,Active,0,0,No,No,4,12.25,Rock,Discover Weekly,Concert Alerts,Desktop,3,7
44351,Australia,18,2022-05-05,Free,Active,0,0,Yes,Yes,3,9.52,Jazz,Daily Mix,Better AI Recommendations,Desktop,13,12
44352,Australia,27,2023-10-07,Student,Inactive,3,1,No,No,3,1.32,R&B,Discover Weekly,Lyrics Translation,Mobile,6,10
44353,Mexico,53,2018-08-12,Free,Active,0,0,No,No,2,6.76,R&B,Podcasts,Social Listening,Desktop,5,8
44354,Italy,51,2018-05-31,Free,Inactive,3,1,Yes,No,4,4.77,Latin,Radio,Concert Alerts,Mobile,5,10
44355,Brazil,32,2024-05-01,Premium Duo,Active,1,0,No,No,5,10.74,Country,Podcasts,Lyrics Translation,Mobile,10,10
44356,Brazil,24,2023-04-25,Free,Active,1,0,No,No,3,7.84,Indie,Offline Mode,Social Listening,Mobile,6,9
44357,India,23,2020-06-22,Free,Active,2,0,No,No,5,3.54,Jazz,Discover Weekly,Better AI Recommendations,Mobile,5,8
44358,India,58,2025-03-26,Premium Individual,Active,5,1,No,No,5,8.41,Rock,Daily Mix,Social Listening,Tablet,8,12
44359,Indonesia,54,2022-03-11,Premium Individual,Active,1,0,No,No,4,17.62,Rock,Lyrics,HiFi Audio,Desktop,4,10
44360,Brazil,20,2025-09-16,Premium Family,Active,3,1,Yes,Yes,4,12.9,Bollywood,Offline Mode,Social Listening,Desktop,4,7
44361,USA,33,2022-11-19,Premium Individual,Active,1,0,No,No,4,8.43,Bollywood,AI DJ,HiFi Audio,Mobile,5,15
44362,Brazil,58,2022-09-24,Premium Individual,Active,0,0,No,No,3,8.74,Electronic,Daily Mix,Mood-based Auto Playlists,Smart Speaker,10,7
44363,Canada,48,2023-02-21,Free,Active,6,1,Yes,No,5,5.27,Latin,Offline Mode,Social Listening,Desktop,8,14
44364,UK,26,2021-05-20,Free,Active,0,0,No,No,4,12.25,Electronic,Podcasts,Better AI Recommendations,Smart Speaker,9,13
44365,USA,41,2026-02-17,Premium Individual,Active,0,0,Yes,Yes,2,11.76,Rock,Playlists,Lyrics Translation,Smart Speaker,7,8
44366,Italy,41,2024-08-07,Free,Active,2,0,No,No,3,10.45,Rock,Discover Weekly,Mood-based Auto Playlists,Mobile,9,7
44367,Canada,40,2025-03-03,Free,Active,2,0,No,No,5,8.0,Indie,Daily Mix,Better AI Recommendations,Mobile,5,13
44368,India,26,2019-08-20,Free,Active,0,0,Yes,No,3,9.14,Classical,Offline Mode,Concert Alerts,Desktop,11,15
44369,Germany,44,2024-12-31,Free,Active,0,0,No,No,3,11.87,Hip-Hop,Podcasts,Social Listening,Mobile,7,10
44370,USA,57,2022-09-13,Free,Inactive,7,1,Yes,Yes,4,3.86,K-Pop,Daily Mix,HiFi Audio,Mobile,10,9
44371,Canada,48,2024-06-07,Free,Active,1,0,No,No,4,16.03,Hip-Hop,Radio,Lyrics Translation,Mobile,9,13
44372,Indonesia,23,2023-08-14,Free,Active,0,0,No,No,4,7.66,Latin,AI DJ,Lyrics Translation,Car System,8,13
44373,USA,18,2023-02-21,Premium Individual,Active,0,0,No,No,4,6.55,Pop,AI DJ,Concert Alerts,Mobile,5,10
44374,Canada,33,2023-12-04,Premium Individual,Active,0,0,No,No,3,9.35,Classical,Radio,Better AI Recommendations,Mobile,9,8
44375,India,26,2021-09-28,Premium Individual,Active,8,1,No,No,5,13.03,Latin,AI DJ,HiFi Audio,Tablet,9,8
44376,Spain,32,2021-10-25,Free,Active,0,0,Yes,No,3,14.23,Indie,Discover Weekly,Mood-based Auto Playlists,Desktop,6,8
44377,USA,27,2019-02-25,Free,Active,0,0,No,No,1,8.92,Latin,Discover Weekly,Mood-based Auto Playlists,Tablet,10,9
44378,India,47,2024-05-21,Free,Active,0,0,No,No,3,12.09,Bollywood,AI DJ,Concert Alerts,Mobile,8,8
44379,Canada,29,2021-01-25,Premium Individual,Active,0,0,Yes,No,3,9.65,Rock,AI DJ,Better AI Recommendations,Car System,8,16
44380,USA,54,2018-01-04,Premium Duo,Active,2,0,No,No,5,4.7,Bollywood,Offline Mode,Concert Alerts,Car System,9,16
44381,Brazil,17,2023-08-21,Free,Active,1,0,No,No,3,14.05,Latin,Discover Weekly,Mood-based Auto Playlists,Desktop,5,13
44382,India,34,2018-11-14,Student,Active,0,0,No,No,5,5.3,Classical,Daily Mix,Lyrics Translation,Tablet,10,9
44383,UK,18,2021-11-05,Student,Active,0,0,No,No,5,13.52,Indie,Playlists,Mood-based Auto Playlists,Desktop,9,8
44384,Italy,31,2022-01-23,Free,Active,1,0,No,No,4,7.27,Latin,Podcasts,Lyrics Translation,Smart Speaker,10,10
44385,Australia,48,2020-04-09,Student,Active,3,1,Yes,No,4,12.32,Hip-Hop,Offline Mode,Lyrics Translation,Tablet,11,5
44386,Brazil,31,2022-11-06,Premium Individual,Active,2,0,No,No,4,12.77,K-Pop,Radio,Mood-based Auto Playlists,Desktop,9,5
44387,Germany,17,2025-01-31,Free,Active,0,0,No,No,4,7.67,Rock,Lyrics,Concert Alerts,Tablet,2,14
44388,USA,53,2020-10-17,Student,Active,3,1,Yes,No,5,7.68,Latin,Podcasts,Lyrics Translation,Tablet,12,9
44389,Canada,38,2018-02-03,Free,Active,1,0,Yes,Yes,4,12.84,K-Pop,Offline Mode,HiFi Audio,Smart Speaker,9,8
44390,Indonesia,23,2022-02-01,Free,Active,0,0,No,No,5,10.6,Indie,Radio,Lyrics Translation,Smart Speaker,4,19
44391,Canada,56,2024-10-16,Free,Active,2,0,No,No,2,12.13,K-Pop,Offline Mode,Better AI Recommendations,Smart Speaker,3,7
44392,Germany,41,2023-02-09,Free,Inactive,4,1,No,No,4,5.48,Pop,AI DJ,Better AI Recommendations,Smart Speaker,7,11
44393,Brazil,37,2024-02-17,Premium Individual,Active,0,0,No,No,4,8.57,Classical,Daily Mix,HiFi Audio,Desktop,8,12
44394,France,20,2021-04-18,Premium Duo,Inactive,3,1,Yes,No,5,10.54,K-Pop,Podcasts,HiFi Audio,Car System,9,10
44395,Italy,29,2020-01-04,Free,Active,2,0,Yes,No,4,13.8,Jazz,Offline Mode,HiFi Audio,Desktop,7,4
44396,Spain,17,2023-10-06,Free,Active,0,0,Yes,No,4,8.82,Bollywood,Playlists,HiFi Audio,Car System,11,8
44397,France,49,2025-04-01,Premium Individual,Active,2,0,No,No,5,5.97,Classical,Lyrics,Concert Alerts,Tablet,8,12
44398,Indonesia,55,2019-12-04,Premium Individual,Active,0,0,No,No,2,9.67,Indie,Daily Mix,Better AI Recommendations,Tablet,7,12
44399,India,43,2020-12-20,Free,Active,2,0,No,No,4,9.0,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,6,10
44400,Australia,18,2023-12-20,Free,Active,0,0,No,No,5,9.59,Hip-Hop,AI DJ,Lyrics Translation,Tablet,12,11
44401,Australia,41,2020-01-18,Premium Family,Active,1,0,No,No,3,12.93,Rock,Lyrics,Concert Alerts,Mobile,7,2
44402,Italy,38,2026-02-07,Premium Individual,Active,0,0,No,No,5,12.54,Rock,Offline Mode,HiFi Audio,Smart Speaker,10,13
44403,Mexico,26,2020-09-25,Free,Active,0,0,No,No,4,9.07,R&B,Lyrics,Concert Alerts,Car System,10,12
44404,Indonesia,59,2019-11-26,Premium Individual,Inactive,3,1,No,No,3,12.27,Pop,Lyrics,HiFi Audio,Mobile,9,16
44405,France,59,2019-01-07,Free,Active,0,0,Yes,No,2,10.58,Indie,Podcasts,Lyrics Translation,Mobile,15,9
44406,Indonesia,25,2021-11-21,Free,Active,2,0,No,No,5,12.06,Pop,Radio,Social Listening,Smart Speaker,9,18
44407,India,41,2025-04-14,Free,Active,7,1,No,No,4,6.14,Pop,Radio,Lyrics Translation,Mobile,7,6
44408,Spain,37,2023-12-14,Student,Active,3,1,No,No,3,12.45,Classical,Offline Mode,Mood-based Auto Playlists,Mobile,13,9
44409,Spain,28,2018-01-01,Premium Individual,Active,0,0,No,No,3,8.39,Country,Discover Weekly,HiFi Audio,Smart Speaker,10,8
44410,Canada,17,2025-02-21,Free,Active,2,0,No,No,4,9.19,Classical,Lyrics,Lyrics Translation,Mobile,6,7
44411,Canada,53,2025-07-03,Free,Active,0,0,No,No,1,7.29,Bollywood,AI DJ,Better AI Recommendations,Tablet,11,7
44412,Germany,32,2023-03-16,Premium Individual,Active,1,0,No,No,3,5.82,Rock,AI DJ,HiFi Audio,Tablet,6,8
44413,Germany,35,2019-03-30,Free,Active,2,0,Yes,No,5,15.14,Bollywood,AI DJ,Lyrics Translation,Desktop,8,8
44414,Brazil,21,2022-03-23,Premium Individual,Active,0,0,Yes,No,2,4.76,R&B,Discover Weekly,Mood-based Auto Playlists,Car System,11,8
44415,France,34,2019-12-12,Free,Active,0,0,No,No,4,7.44,Rock,Discover Weekly,Mood-based Auto Playlists,Desktop,8,10
44416,Australia,33,2024-06-10,Premium Family,Active,1,0,No,No,5,7.75,Jazz,Daily Mix,Concert Alerts,Mobile,7,9
44417,USA,34,2022-07-29,Student,Inactive,4,1,Yes,No,5,13.27,Jazz,Discover Weekly,Lyrics Translation,Smart Speaker,7,9
44418,Spain,25,2019-05-28,Free,Inactive,4,1,No,No,5,7.15,Indie,AI DJ,HiFi Audio,Car System,7,13
44419,Canada,18,2021-02-09,Free,Active,1,0,Yes,No,4,9.83,Pop,AI DJ,Better AI Recommendations,Mobile,10,6
44420,India,21,2023-08-22,Premium Individual,Active,0,0,No,No,4,8.17,Hip-Hop,Podcasts,Better AI Recommendations,Car System,4,13
44421,Germany,32,2019-07-24,Free,Active,1,0,Yes,No,3,2.68,Classical,AI DJ,Lyrics Translation,Smart Speaker,12,12
44422,Mexico,27,2023-05-28,Free,Active,1,0,No,No,5,16.6,Country,Podcasts,Mood-based Auto Playlists,Mobile,6,10
44423,Mexico,40,2025-06-19,Premium Duo,Active,2,0,Yes,Yes,5,9.84,Classical,AI DJ,Social Listening,Tablet,9,6
44424,Germany,37,2023-12-26,Free,Active,1,0,No,No,5,2.98,Rock,Lyrics,Social Listening,Car System,8,12
44425,USA,24,2019-09-03,Free,Active,1,0,Yes,No,5,18.5,Pop,Lyrics,Mood-based Auto Playlists,Mobile,7,15
44426,Mexico,39,2021-08-17,Student,Active,1,0,Yes,No,3,13.69,R&B,Podcasts,Concert Alerts,Desktop,4,11
44427,UK,52,2023-12-18,Free,Active,0,0,No,No,5,9.26,Hip-Hop,Podcasts,Social Listening,Mobile,5,5
44428,Italy,49,2023-10-29,Premium Individual,Active,2,0,No,No,4,8.25,Jazz,Discover Weekly,HiFi Audio,Mobile,14,11
44429,Spain,30,2020-02-08,Free,Active,3,1,No,No,4,6.7,Classical,Discover Weekly,Mood-based Auto Playlists,Desktop,6,8
44430,Australia,54,2023-01-16,Premium Individual,Active,0,0,No,No,3,5.9,Rock,Offline Mode,Social Listening,Car System,6,8
44431,India,53,2020-01-04,Free,Inactive,4,1,No,No,4,4.08,Classical,AI DJ,HiFi Audio,Car System,8,6
44432,USA,35,2020-04-23,Premium Family,Active,1,0,No,No,5,8.18,Classical,Daily Mix,Lyrics Translation,Tablet,4,11
44433,India,21,2021-04-06,Free,Inactive,3,1,Yes,No,1,6.53,Indie,Playlists,Better AI Recommendations,Tablet,7,7
44434,Spain,37,2024-08-12,Premium Individual,Active,3,1,No,No,4,7.27,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Desktop,6,9
44435,Australia,29,2021-11-27,Premium Family,Active,0,0,Yes,No,4,7.69,R&B,AI DJ,Mood-based Auto Playlists,Tablet,9,13
44436,Brazil,36,2020-08-07,Premium Individual,Active,0,0,Yes,No,4,13.75,Indie,Daily Mix,Mood-based Auto Playlists,Smart Speaker,6,7
44437,Italy,48,2020-03-19,Premium Individual,Active,0,0,Yes,No,3,5.95,K-Pop,AI DJ,HiFi Audio,Mobile,9,9
44438,Italy,56,2019-04-19,Student,Active,0,0,No,No,5,14.38,Hip-Hop,Offline Mode,Better AI Recommendations,Tablet,4,16
44439,Brazil,38,2022-01-19,Student,Inactive,3,1,Yes,No,4,14.69,Country,AI DJ,Concert Alerts,Tablet,10,11
44440,Mexico,16,2025-12-18,Premium Individual,Active,0,0,No,No,4,6.85,Pop,AI DJ,Better AI Recommendations,Mobile,4,9
44441,Indonesia,57,2018-07-21,Premium Individual,Active,1,0,Yes,Yes,4,15.38,K-Pop,Radio,Better AI Recommendations,Mobile,6,9
44442,USA,48,2026-01-25,Premium Individual,Active,0,0,No,No,3,12.88,Bollywood,Offline Mode,Social Listening,Desktop,5,9
44443,Canada,58,2021-06-15,Premium Family,Active,0,0,No,No,3,14.42,Rock,AI DJ,Mood-based Auto Playlists,Smart Speaker,9,8
